Row ID,Order ID,Order Date,Ship Date,Ship Mode
7785,CA-2017-162236,4/11/2017,6/11/2017,Second Class
7786,US-2015-111353,29/11/2015,6/12/2015,Standard Class
7787,US-2017-117037,17/05/2017,20/05/2017,First Class
7788,US-2017-117037,17/05/2017,20/05/2017,First Class
7789,US-2017-117037,17/05/2017,20/05/2017,First Class
779,CA-2016-144267,21/08/2016,23/08/2016,First Class
7790,US-2017-117037,17/05/2017,20/05/2017,First Class
7791,CA-2018-160801,19/09/2018,19/09/2018,Same Day
7792,CA-2017-108364,19/12/2017,24/12/2017,Standard Class
7793,CA-2018-169362,12/10/2018,15/10/2018,First Class
7794,CA-2016-127481,12/12/2016,15/12/2016,Second Class
7795,CA-2016-127481,12/12/2016,15/12/2016,Second Class
7796,CA-2016-112711,12/7/2016,18/07/2016,Standard Class
7797,US-2016-145121,2/10/2016,6/10/2016,Standard Class
7798,CA-2018-166184,24/03/2018,27/03/2018,First Class
7799,CA-2018-166184,24/03/2018,27/03/2018,First Class
78,US-2018-118038,9/12/2018,11/12/2018,First Class
780,CA-2016-144267,21/08/2016,23/08/2016,First Class
7800,CA-2018-166184,24/03/2018,27/03/2018,First Class
7801,CA-2018-157413,1/6/2018,6/6/2018,Standard Class
7802,CA-2015-143637,24/03/2015,29/03/2015,Second Class
7803,CA-2016-102260,22/09/2016,26/09/2016,Standard Class
7804,CA-2016-102260,22/09/2016,26/09/2016,Standard Class
7805,CA-2016-102260,22/09/2016,26/09/2016,Standard Class
7806,CA-2016-102260,22/09/2016,26/09/2016,Standard Class
7807,CA-2016-102260,22/09/2016,26/09/2016,Standard Class
7808,US-2017-137295,8/1/2017,13/01/2017,Standard Class
7809,US-2017-137295,8/1/2017,13/01/2017,Standard Class
781,CA-2016-144267,21/08/2016,23/08/2016,First Class
7810,US-2017-137295,8/1/2017,13/01/2017,Standard Class
7811,CA-2017-134334,14/02/2017,15/02/2017,First Class
7812,CA-2017-134334,14/02/2017,15/02/2017,First Class
7813,CA-2017-134334,14/02/2017,15/02/2017,First Class
7814,CA-2017-134334,14/02/2017,15/02/2017,First Class
7815,US-2018-109316,8/6/2018,10/6/2018,First Class
7816,US-2018-109316,8/6/2018,10/6/2018,First Class
7817,CA-2017-138478,21/10/2017,26/10/2017,Second Class
7818,CA-2017-138478,21/10/2017,26/10/2017,Second Class
7819,CA-2017-138478,21/10/2017,26/10/2017,Second Class
782,US-2016-157014,3/10/2016,6/10/2016,Second Class
7820,CA-2018-150469,26/01/2018,30/01/2018,Standard Class
7821,CA-2018-152436,8/12/2018,10/12/2018,Second Class
7822,CA-2017-169334,21/10/2017,24/10/2017,Second Class
7823,US-2015-115413,26/08/2015,1/9/2015,Standard Class
7824,US-2015-115413,26/08/2015,1/9/2015,Standard Class
7825,CA-2015-125150,16/05/2015,23/05/2015,Standard Class
7826,CA-2016-127327,3/2/2016,7/2/2016,Standard Class
7827,CA-2018-117114,31/10/2018,5/11/2018,Standard Class
7828,CA-2018-117114,31/10/2018,5/11/2018,Standard Class
7829,CA-2016-137302,26/04/2016,1/5/2016,Standard Class
783,US-2016-157014,3/10/2016,6/10/2016,Second Class
7830,CA-2016-137302,26/04/2016,1/5/2016,Standard Class
7831,CA-2016-137302,26/04/2016,1/5/2016,Standard Class
7832,CA-2016-137302,26/04/2016,1/5/2016,Standard Class
7833,CA-2017-112382,9/5/2017,13/05/2017,Standard Class
7834,CA-2016-128958,24/01/2016,28/01/2016,Standard Class
7835,CA-2016-106257,13/04/2016,17/04/2016,Second Class
7836,CA-2016-106257,13/04/2016,17/04/2016,Second Class
7837,CA-2016-149083,25/09/2016,30/09/2016,Standard Class
7838,CA-2016-149083,25/09/2016,30/09/2016,Standard Class
7839,CA-2016-149083,25/09/2016,30/09/2016,Standard Class
784,US-2016-157014,3/10/2016,6/10/2016,Second Class
7840,US-2015-137869,28/03/2015,2/4/2015,Standard Class
7841,US-2015-137869,28/03/2015,2/4/2015,Standard Class
7842,CA-2017-116603,17/07/2017,22/07/2017,Standard Class
7843,CA-2015-158470,19/04/2015,23/04/2015,Second Class
7844,CA-2015-158470,19/04/2015,23/04/2015,Second Class
7845,US-2018-123834,21/07/2018,25/07/2018,Standard Class
7846,CA-2016-125976,27/09/2016,2/10/2016,Standard Class
7847,CA-2016-125976,27/09/2016,2/10/2016,Standard Class
7848,CA-2017-128706,27/02/2017,2/3/2017,Standard Class
7849,CA-2017-104311,2/5/2017,6/5/2017,Standard Class
785,US-2016-157014,3/10/2016,6/10/2016,Second Class
7850,CA-2017-104311,2/5/2017,6/5/2017,Standard Class
7851,CA-2017-104311,2/5/2017,6/5/2017,Standard Class
7852,CA-2015-169649,9/12/2015,15/12/2015,Standard Class
7853,CA-2015-169649,9/12/2015,15/12/2015,Standard Class
7854,CA-2016-144890,25/12/2016,29/12/2016,Standard Class
7855,CA-2018-135587,7/12/2018,12/12/2018,Standard Class
7856,CA-2018-135587,7/12/2018,12/12/2018,Standard Class
7857,CA-2015-103429,30/05/2015,1/6/2015,First Class
7858,CA-2015-103429,30/05/2015,1/6/2015,First Class
7859,CA-2015-103429,30/05/2015,1/6/2015,First Class
786,CA-2016-154921,23/05/2016,28/05/2016,Standard Class
7860,CA-2015-103429,30/05/2015,1/6/2015,First Class
7861,CA-2018-152261,2/3/2018,6/3/2018,Standard Class
7862,CA-2016-142993,12/10/2016,17/10/2016,Standard Class
7863,CA-2016-142993,12/10/2016,17/10/2016,Standard Class
7864,CA-2016-143364,14/07/2016,19/07/2016,Second Class
7865,CA-2016-143364,14/07/2016,19/07/2016,Second Class
7866,CA-2016-143364,14/07/2016,19/07/2016,Second Class
7867,CA-2016-143364,14/07/2016,19/07/2016,Second Class
7868,CA-2015-100972,19/11/2015,24/11/2015,Second Class
7869,CA-2017-136994,27/05/2017,2/6/2017,Standard Class
787,CA-2018-129567,17/03/2018,21/03/2018,Second Class
7870,US-2018-166233,3/7/2018,9/7/2018,Standard Class
7871,CA-2018-122112,25/09/2018,29/09/2018,Standard Class
7872,CA-2017-101672,3/10/2017,7/10/2017,Standard Class
7873,CA-2017-101672,3/10/2017,7/10/2017,Standard Class
7874,CA-2017-101672,3/10/2017,7/10/2017,Standard Class
7875,CA-2017-101672,3/10/2017,7/10/2017,Standard Class
7876,CA-2018-168403,9/9/2018,15/09/2018,Standard Class
7877,CA-2018-168403,9/9/2018,15/09/2018,Standard Class
7878,CA-2016-148705,12/3/2016,18/03/2016,Standard Class
7879,CA-2017-160241,29/11/2017,4/12/2017,Second Class
788,CA-2016-154620,12/12/2016,16/12/2016,Standard Class
7880,CA-2017-155747,14/06/2017,21/06/2017,Standard Class
7881,CA-2018-118017,3/12/2018,6/12/2018,Second Class
7882,CA-2018-118017,3/12/2018,6/12/2018,Second Class
7883,CA-2018-118017,3/12/2018,6/12/2018,Second Class
7884,CA-2018-118017,3/12/2018,6/12/2018,Second Class
7885,CA-2018-118017,3/12/2018,6/12/2018,Second Class
7886,CA-2018-118017,3/12/2018,6/12/2018,Second Class
7887,CA-2018-118017,3/12/2018,6/12/2018,Second Class
7888,CA-2018-118017,3/12/2018,6/12/2018,Second Class
7889,CA-2017-113117,16/08/2017,22/08/2017,Standard Class
789,CA-2016-115938,26/06/2016,30/06/2016,Standard Class
7890,CA-2017-148684,25/12/2017,29/12/2017,Standard Class
7891,CA-2017-148684,25/12/2017,29/12/2017,Standard Class
7892,CA-2017-148684,25/12/2017,29/12/2017,Standard Class
7893,CA-2017-148684,25/12/2017,29/12/2017,Standard Class
7894,CA-2018-125367,23/07/2018,30/07/2018,Standard Class
7895,CA-2018-124744,21/06/2018,25/06/2018,Standard Class
7896,CA-2018-124744,21/06/2018,25/06/2018,Standard Class
7897,CA-2018-124744,21/06/2018,25/06/2018,Standard Class
7898,CA-2018-128363,13/08/2018,18/08/2018,Standard Class
7899,CA-2018-128363,13/08/2018,18/08/2018,Standard Class
79,US-2015-147606,26/11/2015,1/12/2015,Second Class
790,CA-2016-115938,26/06/2016,30/06/2016,Standard Class
7900,CA-2018-128363,13/08/2018,18/08/2018,Standard Class
7901,CA-2018-128363,13/08/2018,18/08/2018,Standard Class
7902,CA-2018-128363,13/08/2018,18/08/2018,Standard Class
7903,CA-2018-128363,13/08/2018,18/08/2018,Standard Class
7904,CA-2018-128363,13/08/2018,18/08/2018,Standard Class
7905,CA-2016-126669,7/11/2016,13/11/2016,Standard Class
7906,US-2016-118766,15/10/2016,22/10/2016,Standard Class
7907,US-2016-118766,15/10/2016,22/10/2016,Standard Class
7908,CA-2017-112585,30/07/2017,2/8/2017,First Class
7909,CA-2017-149762,3/12/2017,7/12/2017,Standard Class
791,CA-2016-115938,26/06/2016,30/06/2016,Standard Class
7910,CA-2017-149762,3/12/2017,7/12/2017,Standard Class
7911,CA-2017-149762,3/12/2017,7/12/2017,Standard Class
7912,CA-2017-149762,3/12/2017,7/12/2017,Standard Class
7913,CA-2017-167605,28/04/2017,30/04/2017,Second Class
7914,US-2018-105697,25/08/2018,27/08/2018,First Class
7915,CA-2018-165323,17/06/2018,21/06/2018,Standard Class
7916,CA-2018-165323,17/06/2018,21/06/2018,Standard Class
7917,CA-2016-110891,20/11/2016,24/11/2016,Standard Class
7918,CA-2018-100783,4/9/2018,8/9/2018,Second Class
7919,CA-2016-152513,4/7/2016,8/7/2016,Second Class
792,CA-2016-115938,26/06/2016,30/06/2016,Standard Class
7920,CA-2018-139822,15/09/2018,21/09/2018,Standard Class
7921,CA-2018-139822,15/09/2018,21/09/2018,Standard Class
7922,CA-2018-107713,13/03/2018,17/03/2018,Standard Class
7923,CA-2018-134096,24/09/2018,29/09/2018,Standard Class
7924,CA-2018-134096,24/09/2018,29/09/2018,Standard Class
7925,CA-2017-125843,13/08/2017,16/08/2017,First Class
7926,CA-2017-125843,13/08/2017,16/08/2017,First Class
7927,CA-2018-120404,20/11/2018,24/11/2018,Second Class
7928,CA-2018-120404,20/11/2018,24/11/2018,Second Class
7929,CA-2018-120404,20/11/2018,24/11/2018,Second Class
793,CA-2017-105256,20/05/2017,20/05/2017,Same Day
7930,CA-2018-167549,25/07/2018,27/07/2018,First Class
7931,CA-2017-120082,25/03/2017,27/03/2017,Second Class
7932,US-2017-168095,15/07/2017,20/07/2017,Standard Class
7933,US-2017-168095,15/07/2017,20/07/2017,Standard Class
7934,CA-2018-166093,17/08/2018,24/08/2018,Standard Class
7935,CA-2018-166093,17/08/2018,24/08/2018,Standard Class
7936,CA-2018-166093,17/08/2018,24/08/2018,Standard Class
7937,CA-2018-166093,17/08/2018,24/08/2018,Standard Class
7938,CA-2018-166093,17/08/2018,24/08/2018,Standard Class
7939,CA-2018-166093,17/08/2018,24/08/2018,Standard Class
794,CA-2015-156433,20/09/2015,26/09/2015,Standard Class
7940,CA-2018-166093,17/08/2018,24/08/2018,Standard Class
7941,CA-2017-146325,14/12/2017,17/12/2017,First Class
7942,CA-2017-146325,14/12/2017,17/12/2017,First Class
7943,CA-2018-134194,25/12/2018,1/1/2019,Standard Class
7944,CA-2018-134194,25/12/2018,1/1/2019,Standard Class
7945,CA-2018-134194,25/12/2018,1/1/2019,Standard Class
7946,CA-2018-134194,25/12/2018,1/1/2019,Standard Class
7947,CA-2018-134194,25/12/2018,1/1/2019,Standard Class
7948,CA-2015-131009,1/3/2015,5/3/2015,Standard Class
7949,CA-2015-131009,1/3/2015,5/3/2015,Standard Class
795,CA-2015-156433,20/09/2015,26/09/2015,Standard Class
7950,CA-2015-131009,1/3/2015,5/3/2015,Standard Class
7951,CA-2015-131009,1/3/2015,5/3/2015,Standard Class
7952,CA-2016-145814,19/11/2016,24/11/2016,Standard Class
7953,CA-2016-145814,19/11/2016,24/11/2016,Standard Class
7954,CA-2015-138359,1/4/2015,6/4/2015,Standard Class
7955,CA-2015-138359,1/4/2015,6/4/2015,Standard Class
7956,CA-2018-131807,5/10/2018,10/10/2018,Standard Class
7957,CA-2018-131807,5/10/2018,10/10/2018,Standard Class
7958,CA-2018-131807,5/10/2018,10/10/2018,Standard Class
7959,CA-2018-131807,5/10/2018,10/10/2018,Standard Class
796,CA-2018-151428,21/09/2018,26/09/2018,Standard Class
7960,CA-2018-131807,5/10/2018,10/10/2018,Standard Class
7961,CA-2018-131807,5/10/2018,10/10/2018,Standard Class
7962,CA-2018-104864,18/11/2018,23/11/2018,Second Class
7963,CA-2018-104864,18/11/2018,23/11/2018,Second Class
7964,CA-2018-104864,18/11/2018,23/11/2018,Second Class
7965,CA-2018-104864,18/11/2018,23/11/2018,Second Class
7966,CA-2018-104864,18/11/2018,23/11/2018,Second Class
7967,CA-2016-138219,23/03/2016,30/03/2016,Standard Class
7968,CA-2017-157707,10/10/2017,12/10/2017,First Class
7969,CA-2017-157707,10/10/2017,12/10/2017,First Class
797,CA-2016-124653,24/12/2016,26/12/2016,First Class
7970,CA-2017-157707,10/10/2017,12/10/2017,First Class
7971,US-2016-126753,16/08/2016,20/08/2016,Standard Class
7972,US-2016-126753,16/08/2016,20/08/2016,Standard Class
7973,US-2016-126753,16/08/2016,20/08/2016,Standard Class
7974,US-2016-126753,16/08/2016,20/08/2016,Standard Class
7975,US-2016-126753,16/08/2016,20/08/2016,Standard Class
7976,US-2016-126753,16/08/2016,20/08/2016,Standard Class
7977,US-2016-126753,16/08/2016,20/08/2016,Standard Class
7978,CA-2015-166051,31/05/2015,5/6/2015,Standard Class
7979,CA-2015-166051,31/05/2015,5/6/2015,Standard Class
798,CA-2016-124653,24/12/2016,26/12/2016,First Class
7980,CA-2016-113040,27/08/2016,31/08/2016,Standard Class
7981,CA-2015-103800,3/1/2015,7/1/2015,Standard Class
7982,CA-2015-113383,10/9/2015,13/09/2015,First Class
7983,CA-2015-113383,10/9/2015,13/09/2015,First Class
7984,CA-2018-152499,22/01/2018,25/01/2018,Second Class
7985,CA-2018-152499,22/01/2018,25/01/2018,Second Class
7986,CA-2017-151498,21/04/2017,24/04/2017,First Class
7987,CA-2017-137939,20/07/2017,23/07/2017,Second Class
7988,US-2017-117793,23/08/2017,29/08/2017,Standard Class
7989,US-2017-117793,23/08/2017,29/08/2017,Standard Class
799,CA-2016-124653,24/12/2016,26/12/2016,First Class
7990,US-2017-117793,23/08/2017,29/08/2017,Standard Class
7991,US-2017-117793,23/08/2017,29/08/2017,Standard Class
7992,CA-2017-133872,14/06/2017,17/06/2017,First Class
7993,CA-2017-133872,14/06/2017,17/06/2017,First Class
7994,US-2016-165743,20/11/2016,23/11/2016,Second Class
7995,US-2016-165743,20/11/2016,23/11/2016,Second Class
7996,US-2016-165743,20/11/2016,23/11/2016,Second Class
7997,US-2018-105998,3/11/2018,5/11/2018,First Class
7998,US-2018-105998,3/11/2018,5/11/2018,First Class
7999,US-2015-148194,4/5/2015,7/5/2015,First Class
8,CA-2015-115812,9/6/2015,14/06/2015,Standard Class
80,CA-2017-127208,12/6/2017,15/06/2017,First Class
800,CA-2016-101910,27/11/2016,3/12/2016,Standard Class
8000,US-2015-148194,4/5/2015,7/5/2015,First Class
8001,US-2016-151407,8/11/2016,12/11/2016,Standard Class
8002,CA-2016-110870,12/12/2016,15/12/2016,First Class
8003,CA-2016-110870,12/12/2016,15/12/2016,First Class
8004,CA-2015-143210,1/12/2015,3/12/2015,First Class
8005,CA-2015-143210,1/12/2015,3/12/2015,First Class
8006,CA-2015-143210,1/12/2015,3/12/2015,First Class
8007,CA-2017-139808,7/10/2017,11/10/2017,Standard Class
8008,CA-2016-110863,17/11/2016,24/11/2016,Standard Class
8009,CA-2016-110863,17/11/2016,24/11/2016,Standard Class
801,CA-2018-105809,20/02/2018,23/02/2018,First Class
8010,CA-2016-110863,17/11/2016,24/11/2016,Standard Class
8011,CA-2015-127859,17/03/2015,20/03/2015,Second Class
8012,US-2016-136427,20/06/2016,23/06/2016,First Class
8013,CA-2018-120168,25/05/2018,25/05/2018,Same Day
8014,CA-2018-120168,25/05/2018,25/05/2018,Same Day
8015,CA-2018-120168,25/05/2018,25/05/2018,Same Day
8016,CA-2018-120168,25/05/2018,25/05/2018,Same Day
8017,US-2015-131870,9/9/2015,11/9/2015,First Class
8018,US-2015-131870,9/9/2015,11/9/2015,First Class
8019,CA-2018-114804,17/10/2018,19/10/2018,Second Class
802,CA-2018-105809,20/02/2018,23/02/2018,First Class
8020,CA-2018-167227,2/11/2018,5/11/2018,First Class
8021,CA-2018-167227,2/11/2018,5/11/2018,First Class
8022,CA-2015-129189,21/07/2015,25/07/2015,Standard Class
8023,CA-2015-129189,21/07/2015,25/07/2015,Standard Class
8024,CA-2015-129189,21/07/2015,25/07/2015,Standard Class
8025,CA-2015-129189,21/07/2015,25/07/2015,Standard Class
8026,CA-2016-132465,11/9/2016,15/09/2016,Second Class
8027,CA-2016-132465,11/9/2016,15/09/2016,Second Class
8028,CA-2016-132465,11/9/2016,15/09/2016,Second Class
8029,CA-2016-132465,11/9/2016,15/09/2016,Second Class
803,CA-2017-136133,18/08/2017,23/08/2017,Second Class
8030,CA-2017-166373,21/10/2017,25/10/2017,Standard Class
8031,CA-2017-158806,7/1/2017,11/1/2017,Standard Class
8032,CA-2017-158806,7/1/2017,11/1/2017,Standard Class
8033,CA-2016-119690,25/06/2016,28/06/2016,First Class
8034,CA-2016-119690,25/06/2016,28/06/2016,First Class
8035,CA-2016-119690,25/06/2016,28/06/2016,First Class
8036,CA-2016-119690,25/06/2016,28/06/2016,First Class
8037,CA-2016-153738,20/09/2016,22/09/2016,First Class
8038,CA-2018-169012,10/7/2018,14/07/2018,Standard Class
8039,CA-2018-109393,30/06/2018,2/7/2018,Second Class
804,CA-2017-115504,12/3/2017,17/03/2017,Standard Class
8040,CA-2018-121489,21/08/2018,25/08/2018,Second Class
8041,CA-2018-121489,21/08/2018,25/08/2018,Second Class
8042,CA-2018-121489,21/08/2018,25/08/2018,Second Class
8043,US-2018-133081,11/3/2018,15/03/2018,Standard Class
8044,US-2018-133081,11/3/2018,15/03/2018,Standard Class
8045,CA-2018-165008,15/09/2018,17/09/2018,Second Class
8046,CA-2017-145611,20/09/2017,24/09/2017,Standard Class
8047,CA-2017-113600,15/12/2017,17/12/2017,Second Class
8048,CA-2018-130834,3/11/2018,6/11/2018,Second Class
8049,CA-2017-168543,3/7/2017,7/7/2017,Standard Class
805,CA-2018-135783,22/04/2018,24/04/2018,First Class
8050,CA-2015-144974,26/09/2015,30/09/2015,Standard Class
8051,CA-2015-144974,26/09/2015,30/09/2015,Standard Class
8052,CA-2015-144974,26/09/2015,30/09/2015,Standard Class
8053,CA-2015-109904,14/07/2015,17/07/2015,Second Class
8054,CA-2018-152205,28/09/2018,5/10/2018,Standard Class
8055,CA-2016-121188,28/08/2016,4/9/2016,Standard Class
8056,CA-2016-121188,28/08/2016,4/9/2016,Standard Class
8057,CA-2016-121188,28/08/2016,4/9/2016,Standard Class
8058,CA-2016-121188,28/08/2016,4/9/2016,Standard Class
8059,CA-2016-121188,28/08/2016,4/9/2016,Standard Class
806,CA-2015-134313,1/11/2015,7/11/2015,Standard Class
8060,CA-2016-121188,28/08/2016,4/9/2016,Standard Class
8061,CA-2016-156013,20/09/2016,26/09/2016,Standard Class
8062,CA-2016-156013,20/09/2016,26/09/2016,Standard Class
8063,CA-2017-132997,7/11/2017,9/11/2017,First Class
8064,CA-2017-132997,7/11/2017,9/11/2017,First Class
8065,CA-2017-132997,7/11/2017,9/11/2017,First Class
8066,CA-2017-132997,7/11/2017,9/11/2017,First Class
8067,CA-2017-132997,7/11/2017,9/11/2017,First Class
8068,US-2016-160563,20/10/2016,24/10/2016,Standard Class
8069,US-2016-160563,20/10/2016,24/10/2016,Standard Class
807,CA-2015-134313,1/11/2015,7/11/2015,Standard Class
8070,CA-2018-151750,1/1/2018,5/1/2018,Standard Class
8071,CA-2018-151750,1/1/2018,5/1/2018,Standard Class
8072,CA-2018-151750,1/1/2018,5/1/2018,Standard Class
8073,CA-2018-151750,1/1/2018,5/1/2018,Standard Class
8074,CA-2018-151750,1/1/2018,5/1/2018,Standard Class
8075,CA-2018-151750,1/1/2018,5/1/2018,Standard Class
8076,CA-2018-151750,1/1/2018,5/1/2018,Standard Class
8077,CA-2016-106187,23/06/2016,29/06/2016,Standard Class
8078,CA-2016-106187,23/06/2016,29/06/2016,Standard Class
8079,CA-2016-106187,23/06/2016,29/06/2016,Standard Class
808,CA-2016-140921,3/2/2016,5/2/2016,First Class
8080,US-2017-164945,22/11/2017,27/11/2017,Standard Class
8081,CA-2016-150714,26/10/2016,1/11/2016,Standard Class
8082,CA-2016-150714,26/10/2016,1/11/2016,Standard Class
8083,CA-2016-150714,26/10/2016,1/11/2016,Standard Class
8084,CA-2016-150714,26/10/2016,1/11/2016,Standard Class
8085,CA-2016-150714,26/10/2016,1/11/2016,Standard Class
8086,CA-2017-105753,20/10/2017,26/10/2017,Standard Class
8087,CA-2018-120894,28/04/2018,2/5/2018,Standard Class
8088,CA-2017-106621,29/09/2017,1/10/2017,Second Class
8089,CA-2016-107020,10/7/2016,14/07/2016,Standard Class
809,CA-2016-140921,3/2/2016,5/2/2016,First Class
8090,US-2016-117492,7/8/2016,9/8/2016,First Class
8091,CA-2015-101392,7/12/2015,13/12/2015,Standard Class
8092,CA-2016-127502,10/12/2016,14/12/2016,Standard Class
8093,CA-2018-143658,8/11/2018,13/11/2018,Second Class
8094,CA-2018-133046,27/07/2018,1/8/2018,Second Class
8095,CA-2018-133046,27/07/2018,1/8/2018,Second Class
8096,CA-2018-133046,27/07/2018,1/8/2018,Second Class
8097,CA-2018-133046,27/07/2018,1/8/2018,Second Class
8098,CA-2018-122798,28/12/2018,1/1/2019,Standard Class
8099,CA-2018-122798,28/12/2018,1/1/2019,Standard Class
81,CA-2017-127208,12/6/2017,15/06/2017,First Class
810,CA-2015-151995,13/10/2015,15/10/2015,First Class
8100,CA-2017-169663,10/3/2017,13/03/2017,First Class
8101,CA-2017-169663,10/3/2017,13/03/2017,First Class
8102,CA-2016-149846,22/05/2016,26/05/2016,Standard Class
8103,CA-2016-149846,22/05/2016,26/05/2016,Standard Class
8104,CA-2016-149846,22/05/2016,26/05/2016,Standard Class
8105,CA-2016-149846,22/05/2016,26/05/2016,Standard Class
8106,CA-2018-159149,17/02/2018,19/02/2018,First Class
8107,CA-2018-159149,17/02/2018,19/02/2018,First Class
8108,CA-2018-159149,17/02/2018,19/02/2018,First Class
8109,US-2018-167570,8/12/2018,15/12/2018,Standard Class
811,CA-2015-151995,13/10/2015,15/10/2015,First Class
8110,CA-2018-160122,18/11/2018,23/11/2018,Standard Class
8111,CA-2018-160122,18/11/2018,23/11/2018,Standard Class
8112,CA-2017-130393,1/12/2017,3/12/2017,Second Class
8113,CA-2017-130393,1/12/2017,3/12/2017,Second Class
8114,CA-2017-130393,1/12/2017,3/12/2017,Second Class
8115,CA-2018-144820,3/10/2018,7/10/2018,Second Class
8116,CA-2018-101014,29/08/2018,4/9/2018,Standard Class
8117,CA-2018-105543,24/11/2018,24/11/2018,Same Day
8118,US-2018-113201,30/06/2018,5/7/2018,Standard Class
8119,US-2018-106551,22/07/2018,27/07/2018,Standard Class
812,CA-2015-151995,13/10/2015,15/10/2015,First Class
8120,CA-2017-116722,11/11/2017,16/11/2017,Standard Class
8121,CA-2017-116722,11/11/2017,16/11/2017,Standard Class
8122,CA-2017-116722,11/11/2017,16/11/2017,Standard Class
8123,CA-2015-138128,9/12/2015,15/12/2015,Standard Class
8124,CA-2015-138128,9/12/2015,15/12/2015,Standard Class
8125,US-2018-150070,7/9/2018,12/9/2018,Standard Class
8126,CA-2016-137064,6/2/2016,13/02/2016,Standard Class
8127,CA-2016-137064,6/2/2016,13/02/2016,Standard Class
8128,CA-2016-137064,6/2/2016,13/02/2016,Standard Class
8129,CA-2018-157350,26/08/2018,1/9/2018,Standard Class
813,CA-2015-151995,13/10/2015,15/10/2015,First Class
8130,CA-2015-127866,20/07/2015,23/07/2015,First Class
8131,CA-2015-127866,20/07/2015,23/07/2015,First Class
8132,CA-2015-127866,20/07/2015,23/07/2015,First Class
8133,CA-2015-127866,20/07/2015,23/07/2015,First Class
8134,CA-2016-131352,8/10/2016,13/10/2016,Standard Class
8135,CA-2016-121776,16/02/2016,21/02/2016,Standard Class
8136,CA-2016-121776,16/02/2016,21/02/2016,Standard Class
8137,CA-2017-118073,12/8/2017,16/08/2017,Standard Class
8138,CA-2015-103219,9/11/2015,13/11/2015,Standard Class
8139,CA-2017-102561,18/07/2017,22/07/2017,Standard Class
814,CA-2018-143686,14/05/2018,14/05/2018,Same Day
8140,CA-2017-102561,18/07/2017,22/07/2017,Standard Class
8141,CA-2017-102561,18/07/2017,22/07/2017,Standard Class
8142,CA-2017-100993,5/2/2017,10/2/2017,Standard Class
8143,CA-2017-100993,5/2/2017,10/2/2017,Standard Class
8144,CA-2017-100993,5/2/2017,10/2/2017,Standard Class
8145,CA-2017-100993,5/2/2017,10/2/2017,Standard Class
8146,US-2015-112949,20/06/2015,27/06/2015,Standard Class
8147,US-2015-112949,20/06/2015,27/06/2015,Standard Class
8148,US-2018-146822,9/6/2018,14/06/2018,Standard Class
8149,US-2017-131058,27/12/2017,31/12/2017,Standard Class
815,CA-2018-143686,14/05/2018,14/05/2018,Same Day
8150,CA-2015-167997,26/01/2015,29/01/2015,First Class
8151,CA-2015-167997,26/01/2015,29/01/2015,First Class
8152,CA-2018-140151,23/03/2018,25/03/2018,First Class
8153,CA-2018-140151,23/03/2018,25/03/2018,First Class
8154,CA-2018-140151,23/03/2018,25/03/2018,First Class
8155,US-2018-143770,20/03/2018,24/03/2018,Standard Class
8156,US-2018-143770,20/03/2018,24/03/2018,Standard Class
8157,CA-2017-131296,4/10/2017,9/10/2017,Standard Class
8158,CA-2017-103464,18/11/2017,22/11/2017,Standard Class
8159,CA-2018-136238,26/12/2018,1/1/2019,Standard Class
816,CA-2016-106565,20/03/2016,23/03/2016,First Class
8160,CA-2017-120803,9/3/2017,13/03/2017,Standard Class
8161,CA-2017-134138,16/02/2017,20/02/2017,Standard Class
8162,CA-2016-120915,28/09/2016,3/10/2016,Second Class
8163,CA-2016-120915,28/09/2016,3/10/2016,Second Class
8164,CA-2016-168207,2/11/2016,6/11/2016,Standard Class
8165,CA-2016-168207,2/11/2016,6/11/2016,Standard Class
8166,CA-2016-168207,2/11/2016,6/11/2016,Standard Class
8167,CA-2016-168207,2/11/2016,6/11/2016,Standard Class
8168,CA-2017-144148,31/07/2017,5/8/2017,Standard Class
8169,CA-2018-107174,6/11/2018,13/11/2018,Standard Class
817,CA-2017-149370,15/09/2017,19/09/2017,Standard Class
8170,CA-2018-107174,6/11/2018,13/11/2018,Standard Class
8171,CA-2018-107174,6/11/2018,13/11/2018,Standard Class
8172,CA-2017-146150,14/02/2017,19/02/2017,Standard Class
8173,CA-2015-114125,9/7/2015,13/07/2015,Standard Class
8174,CA-2015-114125,9/7/2015,13/07/2015,Standard Class
8175,CA-2015-114125,9/7/2015,13/07/2015,Standard Class
8176,CA-2017-114944,30/01/2017,4/2/2017,Standard Class
8177,CA-2017-135965,22/09/2017,25/09/2017,First Class
8178,CA-2018-149699,22/12/2018,24/12/2018,First Class
8179,CA-2017-166429,2/9/2017,8/9/2017,Standard Class
818,CA-2015-140858,28/06/2015,2/7/2015,Standard Class
8180,CA-2016-112767,2/8/2016,6/8/2016,Standard Class
8181,CA-2016-119879,21/11/2016,25/11/2016,Standard Class
8182,CA-2016-119879,21/11/2016,25/11/2016,Standard Class
8183,CA-2018-155642,18/05/2018,22/05/2018,Standard Class
8184,CA-2018-155642,18/05/2018,22/05/2018,Standard Class
8185,US-2018-101721,23/07/2018,27/07/2018,Standard Class
8186,CA-2016-136728,13/09/2016,17/09/2016,Second Class
8187,CA-2016-136728,13/09/2016,17/09/2016,Second Class
